Time, NodeID, NumIndividuals, NumInfected,AvgParasiteDensity,AvgGametocyteDensity,NumInfections,NoMarkers,A,B,A-B
605,3,1000,952,488.003,44.2627,2878,0,0,2878,0
605,2,1000,971,499.245,33.7884,3112,0,3112,0,0
605,1,1000,950,415.348,22.5926,2729,2729,0,0,0
606,4,1000,988,497.739,35.5887,3403,598,1227,1034,544
606,3,1000,953,438.691,42.2331,2902,0,0,2902,0
606,2,1000,969,693.235,33.979,3106,0,3106,0,0
606,1,1000,950,430.779,23.3802,2715,2715,0,0,0
607,4,1000,988,483.055,33.5749,3401,595,1232,1035,539
607,3,1000,957,495.918,45.4484,2909,0,0,2909,0
607,2,1000,967,522.882,32.2726,3102,0,3102,0,0
607,1,1000,951,416.28,24.837,2725,2725,0,0,0
608,4,1000,988,469.981,31.3737,3379,590,1226,1026,537
608,3,1000,955,443.861,41.8799,2911,0,0,2911,0
608,2,1000,965,672.369,32.3293,3112,0,3112,0,0
608,1,1000,954,366.538,25.1099,2756,2756,0,0,0
609,4,1000,987,490.553,30.0797,3402,598,1235,1026,543
609,3,1000,958,492.652,44.6177,2920,0,0,2920,0
609,2,1000,964,540.677,30.1707,3107,0,3107,0,0
609,1,1000,954,449.16,27.2021,2755,2755,0,0,0
610,4,1000,988,478.433,28.7957,3395,602,1225,1025,543
610,3,1000,958,502.754,39.9092,2928,0,0,2928,0
610,2,1000,967,617.86,31.3259,3100,0,3100,0,0
610,1,1000,952,369.495,26.2157,2741,2741,0,0,0
611,4,1000,987,530.279,28.2238,3374,600,1211,1021,542
611,3,1000,962,478.003,41.125,2921,0,0,2921,0
611,2,1000,967,546.987,29.9139,3103,0,3103,0,0
611,1,1000,958,461.69,28.2944,2741,2741,0,0,0
612,4,1000,990,497.191,27.9082,3403,593,1217,1043,550
612,3,1000,962,575.873,37.1597,2939,0,0,2939,0
612,2,1000,965,611.587,31.6458,3104,0,3104,0,0
612,1,1000,955,406.063,26.6556,2733,2733,0,0,0
613,4,1000,988,552.674,28.3963,3372,586,1201,1039,546
613,3,1000,962,461.782,36.7795,2949,0,0,2949,0
613,2,1000,968,584.732,31.6882,3088,0,3088,0,0
613,1,1000,958,442.8,29.0764,2739,2739,0,0,0
614,4,1000,989,493.024,28.7955,3343,584,1192,1027,540
614,3,1000,964,624.4,34.9056,2937,0,0,2937,0
614,2,1000,969,639.602,31.823,3092,0,3092,0,0
614,1,1000,961,425.902,27.688,2755,2755,0,0,0
615,4,1000,988,543.224,29.8338,3356,586,1184,1033,553
615,3,1000,967,458.268,33.6853,2967,0,0,2967,0
615,2,1000,968,635.685,34.2156,3094,0,3094,0,0
615,1,1000,961,442.993,29.3485,2773,2773,0,0,0
616,4,1000,990,478.587,30.1047,3367,588,1182,1043,554
616,3,1000,966,651.224,33.3557,2948,0,0,2948,0
616,2,1000,968,635.726,32.7979,3093,0,3093,0,0
616,1,1000,964,409.74,28.4292,2770,2770,0,0,0
617,4,1000,989,516.731,30.6574,3352,586,1184,1035,547
617,3,1000,966,501.985,31.7657,2934,0,0,2934,0
617,2,1000,974,667.543,36.8796,3108,0,3108,0,0
617,1,1000,966,450.871,28.3888,2785,2785,0,0,0
618,4,1000,989,463.183,30.7563,3360,589,1183,1039,549
618,3,1000,968,702.374,32.2079,2967,0,0,2967,0
618,2,1000,975,602.959,35.0405,3120,0,3120,0,0
618,1,1000,963,394.261,28.1571,2795,2795,0,0,0
619,4,1000,989,530.425,30.5172,3362,589,1179,1042,552
619,3,1000,966,573.249,30.9871,2965,0,0,2965,0
619,2,1000,974,623.043,38.0261,3137,0,3137,0,0
619,1,1000,964,455.799,26.6803,2781,2781,0,0,0
620,4,1000,986,458.341,30.8598,3339,581,1171,1042,545
620,3,1000,970,712.408,31.3795,2937,0,0,2937,0
620,2,1000,974,598.583,36.5891,3146,0,3146,0,0
620,1,1000,966,410.567,27.7832,2782,2782,0,0,0
621,4,1000,987,551.357,30.6087,3352,583,1170,1051,548
621,3,1000,971,573.153,31.7331,2967,0,0,2967,0
621,2,1000,972,581.914,37.9187,3150,0,3150,0,0
621,1,1000,965,464.111,26.2268,2784,2784,0,0,0
622,4,1000,985,474.038,31.6743,3353,570,1177,1054,552
622,3,1000,969,651.134,31.231,2955,0,0,2955,0
622,2,1000,971,604.8,36.8849,3138,0,3138,0,0
622,1,1000,966,421.946,27.5968,2775,2775,0,0,0
623,4,1000,984,506.285,31.3748,3334,568,1181,1045,540
623,3,1000,966,513.879,33.3001,2937,0,0,2937,0
623,2,1000,971,563.229,37.8902,3152,0,3152,0,0
623,1,1000,967,445.707,26.9417,2766,2766,0,0,0
624,4,1000,985,456.789,32.693,3318,564,1166,1049,539
624,3,1000,967,563.808,31.7618,2979,0,0,2979,0
624,2,1000,970,596.251,37.5811,3143,0,3143,0,0
624,1,1000,967,433.307,27.4746,2752,2752,0,0,0
625,4,1000,985,452.058,32.0313,3321,570,1160,1052,539
625,3,1000,969,483.161,34.8563,2981,0,0,2981,0
625,2,1000,967,525.504,38.7397,3126,0,3126,0,0
625,1,1000,966,477.104,27.3444,2754,2754,0,0,0
626,4,1000,984,422.019,33.0268,3302,565,1155,1048,534
626,3,1000,971,488.13,32.5646,2971,0,0,2971,0
626,2,1000,967,541.064,39.2736,3155,0,3155,0,0
626,1,1000,963,496.564,27.7623,2747,2747,0,0,0
627,4,1000,986,434.378,32.1674,3314,563,1155,1062,534
627,3,1000,973,477.456,36.0148,3009,0,0,3009,0
627,2,1000,967,482.805,39.651,3155,0,3155,0,0
627,1,1000,961,613.014,27.1787,2715,2715,0,0,0
628,4,1000,986,413.601,32.6343,3304,560,1157,1056,531
628,3,1000,970,436.765,34.1644,2990,0,0,2990,0
628,2,1000,967,473.461,40.8118,3150,0,3150,0,0
628,1,1000,959,564.666,27.9437,2711,2711,0,0,0
629,4,1000,985,448.2,31.6165,3278,552,1145,1057,524
629,3,1000,971,482.755,37.9123,3000,0,0,3000,0
629,2,1000,970,477.844,40.1195,3165,0,3165,0,0
629,1,1000,956,739.934,26.9625,2693,2693,0,0,0
630,4,1000,982,464.466,32.5891,3275,552,1138,1064,521
630,3,1000,972,445.778,36.8828,3024,0,0,3024,0
630,2,1000,968,426.957,40.3656,3157,0,3157,0,0
630,1,1000,956,579.046,27.8802,2693,2693,0,0,0
631,4,1000,982,501.606,31.3636,3275,553,1140,1064,518
631,3,1000,971,470.234,39.9169,3025,0,0,3025,0
631,2,1000,967,486.156,40.0186,3142,0,3142,0,0
631,1,1000,955,725.063,27.229,2688,2688,0,0,0
632,4,1000,980,487.015,32.8676,3253,553,1136,1052,512
632,3,1000,970,453.513,38.5368,3026,0,0,3026,0
632,2,1000,968,413.226,39.3195,3134,0,3134,0,0
632,1,1000,953,544.668,28.1569,2672,2672,0,0,0
633,4,1000,977,530.761,31.9254,3266,554,1143,1056,513
633,3,1000,972,442.757,40.0415,3047,0,0,3047,0
633,2,1000,969,481.923,39.5049,3151,0,3151,0,0
633,1,1000,953,618.052,27.7053,2656,2656,0,0,0
634,4,1000,978,456.587,32.2555,3251,550,1132,1056,513
634,3,1000,973,458.349,37.7989,3037,0,0,3037,0
634,2,1000,973,447.201,38.5111,3158,0,3158,0,0
634,1,1000,951,535.503,28.0982,2626,2626,0,0,0
635,4,1000,976,504.745,31.4668,3227,544,1124,1046,513
635,3,1000,972,446.714,37.8513,3055,0,0,3055,0
635,2,1000,971,480.423,38.8319,3174,0,3174,0,0
635,1,1000,949,532.212,27.9364,2640,2640,0,0,0
636,4,1000,976,443.285,30.8916,3251,544,1136,1054,517
636,3,1000,975,504.064,35.9657,3063,0,0,3063,0
636,2,1000,972,527.129,37.3125,3180,0,3180,0,0
636,1,1000,949,512.116,28.7372,2652,2652,0,0,0
637,4,1000,977,461.142,29.8624,3262,545,1135,1066,516
637,3,1000,976,528.417,34.8897,3067,0,0,3067,0
637,2,1000,971,504.561,37.0013,3165,0,3165,0,0
637,1,1000,944,473.084,29.3468,2628,2628,0,0,0
638,4,1000,975,441.269,29.4895,3243,537,1125,1067,514
638,3,1000,978,562.914,34.0097,3066,0,0,3066,0
638,2,1000,972,592.344,35.369,3175,0,3175,0,0
638,1,1000,941,469.075,32.2919,2603,2603,0,0,0
639,4,1000,976,423.886,28.6004,3250,539,1125,1064,522
639,3,1000,975,604.799,32.2738,3075,0,0,3075,0
639,2,1000,972,524.075,34.1569,3201,0,3201,0,0
639,1,1000,943,436.015,32.6882,2594,2594,0,0,0
640,4,1000,976,424.168,28.7065,3276,540,1137,1074,525
640,3,1000,976,602.578,32.2482,3076,0,0,3076,0
640,2,1000,972,585.203,33.5548,3189,0,3189,0,0
640,1,1000,943,439.385,37.3667,2589,2589,0,0,0
641,4,1000,978,406.381,28.9368,3262,539,1143,1057,523
641,3,1000,976,582.498,31.1631,3081,0,0,3081,0
641,2,1000,973,532.978,31.6687,3206,0,3206,0,0
641,1,1000,941,409.955,36.425,2578,2578,0,0,0
642,4,1000,977,410.649,29.8278,3258,540,1140,1059,519
642,3,1000,976,620.262,31.0382,3094,0,0,3094,0
642,2,1000,974,560.576,32.064,3191,0,3191,0,0
642,1,1000,941,414.94,39.9624,2567,2567,0,0,0
643,4,1000,978,390.039,29.9748,3252,541,1129,1061,521
643,3,1000,975,579.202,30.5747,3105,0,0,3105,0
643,2,1000,974,539.859,30.1885,3171,0,3171,0,0
643,1,1000,943,370.796,38.0755,2548,2548,0,0,0
644,4,1000,978,409.577,31.3379,3227,537,1129,1049,512
644,3,1000,975,645.401,30.0363,3100,0,0,3100,0
644,2,1000,975,545.953,30.8057,3167,0,3167,0,0
644,1,1000,947,356.312,38.9886,2549,2549,0,0,0
645,4,1000,980,373.102,30.4471,3234,537,1134,1052,511
645,3,1000,976,658.574,30.0182,3126,0,0,3126,0
645,2,1000,977,518.789,30.0265,3170,0,3170,0,0
645,1,1000,949,328.693,37.7245,2546,2546,0,0,0
646,4,1000,982,419.969,31.3063,3250,546,1142,1049,513
646,3,1000,977,706.02,29.5334,3126,0,0,3126,0
646,2,1000,975,555.074,30.2853,3147,0,3147,0,0
646,1,1000,953,277.854,36.8735,2545,2545,0,0,0
647,4,1000,982,361.517,30.3562,3243,550,1135,1041,517
647,3,1000,975,694.654,30.3923,3101,0,0,3101,0
647,2,1000,978,521.336,31.3321,3152,0,3152,0,0
647,1,1000,955,279.297,36.0281,2563,2563,0,0,0
648,4,1000,979,426.445,30.2897,3235,546,1135,1040,514
648,3,1000,973,764.469,31.2432,3109,0,0,3109,0
648,2,1000,979,572.381,31.3147,3153,0,3153,0,0
648,1,1000,952,234.642,34.4993,2545,2545,0,0,0
649,4,1000,980,335.101,29.7954,3240,546,1138,1039,517
649,3,1000,974,652.175,32.3702,3114,0,0,3114,0
649,2,1000,980,525.471,33.4169,3132,0,3132,0,0
649,1,1000,949,282.9,33.5767,2531,2531,0,0,0
650,4,1000,981,406.082,29.1326,3228,544,1140,1029,515
650,3,1000,976,769.184,34.1336,3103,0,0,3103,0
650,2,1000,981,554.488,33.0798,3137,0,3137,0,0
650,1,1000,951,250.826,32.0901,2524,2524,0,0,0
651,4,1000,981,320.335,28.7556,3219,541,1142,1023,513
651,3,1000,976,573.491,35.2698,3129,0,0,3129,0
651,2,1000,981,510.871,34.5046,3119,0,3119,0,0
651,1,1000,953,350.319,31.2352,2511,2511,0,0,0
652,4,1000,982,398.998,28.0497,3212,538,1138,1021,515
652,3,1000,977,712.57,35.6908,3130,0,0,3130,0
652,2,1000,981,527.991,34.2595,3109,0,3109,0,0
652,1,1000,950,300.66,29.9312,2491,2491,0,0,0
653,4,1000,981,352.23,27.779,3212,539,1128,1027,518
653,3,1000,976,507.446,37.0508,3110,0,0,3110,0
653,2,1000,982,487.231,34.7399,3105,0,3105,0,0
653,1,1000,946,406.529,29.2522,2475,2475,0,0,0
654,4,1000,982,405.732,26.956,3200,540,1118,1028,514
654,3,1000,978,640.734,36.9259,3115,0,0,3115,0
654,2,1000,981,550.108,34.6599,3107,0,3107,0,0
654,1,1000,943,355.782,27.783,2465,2465,0,0,0
655,4,1000,980,397.914,27.0083,3196,541,1111,1031,513
655,3,1000,978,492.431,38.2991,3095,0,0,3095,0
655,2,1000,976,474.506,34.8185,3080,0,3080,0,0
655,1,1000,942,423.115,26.5816,2466,2466,0,0,0
656,4,1000,979,412.598,25.9732,3201,541,1109,1037,514
656,3,1000,976,587.142,39.2915,3062,0,0,3062,0
656,2,1000,975,618.657,34.2768,3070,0,3070,0,0
656,1,1000,942,365.117,25.2988,2466,2466,0,0,0
657,4,1000,978,422.904,26.5442,3190,539,1115,1026,510
657,3,1000,977,528.049,40.9566,3075,0,0,3075,0
657,2,1000,972,479.282,34.8061,3065,0,3065,0,0
657,1,1000,940,371.409,23.2972,2459,2459,0,0,0
658,4,1000,977,448.397,25.2595,3178,537,1115,1018,508
658,3,1000,979,557.281,41.6376,3077,0,0,3077,0
658,2,1000,970,641.519,34.2221,3042,0,3042,0,0
658,1,1000,942,324.34,22.1617,2463,2463,0,0,0
659,4,1000,979,478.965,26.2564,3183,539,1112,1024,508
659,3,1000,979,571.382,44.0489,3065,0,0,3065,0
659,2,1000,968,473.039,35.1285,3019,0,3019,0,0
659,1,1000,945,324.019,20.2069,2463,2463,0,0,0
660,4,1000,979,495.998,24.5294,3190,542,1102,1038,508
660,3,1000,980,515.403,42.794,3081,0,0,3081,0
660,2,1000,968,603.61,34.522,3015,0,3015,0,0
660,1,1000,947,296.075,19.9684,2460,2460,0,0,0
661,4,1000,973,565.717,25.4197,3155,540,1087,1023,505
661,3,1000,980,593.356,45.4347,3068,0,0,3068,0
661,2,1000,968,458.163,34.9926,2983,0,2983,0,0
661,1,1000,944,339.257,18.6892,2421,2421,0,0,0
662,4,1000,973,541.361,23.6971,3148,534,1092,1025,497
662,3,1000,978,507.435,42.3516,3058,0,0,3058,0
662,2,1000,967,547.613,34.2748,2960,0,2960,0,0
662,1,1000,944,307.728,20.0572,2412,2412,0,0,0
663,4,1000,972,587.822,24.5993,3157,531,1107,1023,496
663,3,1000,978,584.215,44.2719,3062,0,0,3062,0
663,2,1000,968,446.092,34.384,2942,0,2942,0,0
663,1,1000,938,366.283,19.4492,2395,2395,0,0,0
664,4,1000,970,541.937,23.7573,3124,523,1095,1012,494
664,3,1000,977,525.982,40.4584,3050,0,0,3050,0
664,2,1000,968,508.871,33.3454,2929,0,2929,0,0
664,1,1000,931,333.24,21.5392,2366,2366,0,0,0
665,4,1000,975,526.115,24.5246,3117,518,1094,1019,486
665,3,1000,976,561.018,41.5463,3054,0,0,3054,0
665,2,1000,967,449.078,34.3109,2921,0,2921,0,0
665,1,1000,928,374.016,21.5639,2361,2361,0,0,0
666,4,1000,975,510.47,24.6489,3120,516,1093,1021,490
666,3,1000,972,501.821,38.4284,3063,0,0,3063,0
666,2,1000,965,520.58,32.725,2906,0,2906,0,0
666,1,1000,930,357.942,23.2895,2384,2384,0,0,0
667,4,1000,975,462.137,25.1371,3116,517,1092,1020,487
667,3,1000,971,498.698,38.7676,3046,0,0,3046,0
667,2,1000,965,472.062,35.3206,2882,0,2882,0,0
667,1,1000,925,381.76,23.1694,2354,2354,0,0,0
668,4,1000,974,476.432,25.5566,3094,511,1084,1011,488
668,3,1000,971,441.266,37.3354,3050,0,0,3050,0
668,2,1000,967,558.493,33.3147,2905,0,2905,0,0
668,1,1000,927,373.973,23.5061,2354,2354,0,0,0
669,4,1000,973,420.958,26.3852,3102,504,1091,1014,493
669,3,1000,976,448.238,37.0282,3081,0,0,3081,0
669,2,1000,967,516.92,36.2545,2907,0,2907,0,0
669,1,1000,922,369.655,22.7979,2383,2383,0,0,0
670,4,1000,971,442.145,27.4516,3106,511,1088,1015,492
670,3,1000,976,447.868,37.1528,3066,0,0,3066,0
670,2,1000,966,588.609,33.928,2911,0,2911,0,0
670,1,1000,920,355.731,22.4575,2340,2340,0,0,0
671,4,1000,971,397.111,28.403,3102,508,1091,1011,492
671,3,1000,976,438.298,35.7965,3072,0,0,3072,0
671,2,1000,965,519.208,35.9512,2917,0,2917,0,0
671,1,1000,925,321.64,21.4363,2345,2345,0,0,0
672,4,1000,971,414.171,30.5845,3130,504,1103,1025,498
672,3,1000,974,475.966,36.8774,3070,0,0,3070,0
672,2,1000,961,543.792,33.6619,2907,0,2907,0,0
672,1,1000,925,331.167,21.8271,2365,2365,0,0,0
673,4,1000,975,384.176,31.3437,3119,504,1099,1013,503
673,3,1000,973,435.188,35.3872,3067,0,0,3067,0
673,2,1000,962,462.259,34.6697,2890,0,2890,0,0
673,1,1000,921,286.608,21.0199,2330,2330,0,0,0
674,4,1000,971,415.049,33.1899,3108,502,1085,1018,503
674,3,1000,974,486.584,36.3459,3070,0,0,3070,0
674,2,1000,966,458.468,32.6939,2897,0,2897,0,0
674,1,1000,917,335.926,21.9695,2347,2347,0,0,0
675,4,1000,973,390.031,33.4702,3140,500,1096,1035,509
675,3,1000,975,450.137,35.4894,3085,0,0,3085,0
675,2,1000,968,421.661,33.163,2903,0,2903,0,0
675,1,1000,915,320.501,21.5837,2337,2337,0,0,0
676,4,1000,972,404.68,33.566,3105,498,1090,1018,499
676,3,1000,976,521.201,35.9017,3078,0,0,3078,0
676,2,1000,968,379.083,31.7098,2906,0,2906,0,0
676,1,1000,915,349.292,22.3953,2322,2322,0,0,0
677,4,1000,974,392.75,33.4841,3129,509,1091,1029,500
677,3,1000,975,473.297,34.9097,3068,0,0,3068,0
677,2,1000,966,394.062,32.5771,2904,0,2904,0,0
677,1,1000,912,382.602,22.3856,2317,2317,0,0,0
678,4,1000,973,367.959,32.3765,3111,505,1080,1024,502
678,3,1000,970,531.572,34.4238,3035,0,0,3035,0
678,2,1000,967,323.352,31.6158,2901,0,2901,0,0
678,1,1000,909,359.864,22.9994,2307,2307,0,0,0
679,4,1000,974,370.02,32.1845,3084,495,1073,1021,495
679,3,1000,971,515.403,32.8548,3002,0,0,3002,0
679,2,1000,965,343.003,33.0877,2915,0,2915,0,0
679,1,1000,911,437.02,23.1871,2304,2304,0,0,0
680,4,1000,973,335.555,30.6625,3081,495,1065,1021,500
680,3,1000,971,511.829,31.9487,2990,0,0,2990,0
680,2,1000,968,294.963,32.7938,2918,0,2918,0,0
680,1,1000,907,374.716,23.3322,2303,2303,0,0,0
681,4,1000,975,366.51,30.3353,3087,498,1061,1034,494
681,3,1000,972,542.89,31.2967,2968,0,0,2968,0
681,2,1000,965,304.33,34.4237,2901,0,2901,0,0
681,1,1000,906,463.779,23.2662,2305,2305,0,0,0
682,4,1000,973,342.384,28.9386,3083,493,1061,1031,498
682,3,1000,970,470.278,30.3346,2948,0,0,2948,0
682,2,1000,963,290.248,33.9179,2915,0,2915,0,0
682,1,1000,908,419.737,22.4991,2295,2295,0,0,0
683,4,1000,975,354.818,28.5262,3086,494,1053,1043,496
683,3,1000,972,468.835,30.6967,2958,0,0,2958,0
683,2,1000,964,322.723,34.5083,2921,0,2921,0,0
683,1,1000,910,496.216,22.4256,2308,2308,0,0,0
684,4,1000,974,365.134,27.381,3073,493,1045,1037,498
684,3,1000,967,440.153,29.7358,2917,0,0,2917,0
684,2,1000,964,310.138,33.1198,2924,0,2924,0,0
684,1,1000,908,513.669,21.167,2302,2302,0,0,0
685,4,1000,973,332.116,27.3931,3068,492,1033,1046,497
685,3,1000,966,398.514,30.4201,2910,0,0,2910,0
685,2,1000,967,366.55,32.371,2961,0,2961,0,0
685,1,1000,912,569.667,21.5676,2310,2310,0,0,0
686,4,1000,974,360.907,26.6403,3080,491,1044,1041,504
686,3,1000,968,457.023,29.7477,2934,0,0,2934,0
686,2,1000,965,343.794,31.1508,2964,0,2964,0,0
686,1,1000,914,581.565,21.1924,2317,2317,0,0,0
687,4,1000,976,345.79,26.5073,3076,497,1033,1043,503
687,3,1000,962,386.614,31.0691,2918,0,0,2918,0
687,2,1000,966,361.633,29.293,2957,0,2957,0,0
687,1,1000,914,596.389,21.5355,2333,2333,0,0,0
688,4,1000,977,368.064,26.1983,3055,496,1029,1030,500
688,3,1000,965,467.29,30.591,2910,0,0,2910,0
688,2,1000,968,385.142,28.6297,2971,0,2971,0,0
688,1,1000,911,579.795,22.4777,2324,2324,0,0,0
689,4,1000,975,378.585,25.4284,3060,493,1030,1027,510
689,3,1000,970,393.501,31.78,2911,0,0,2911,0
689,2,1000,969,357.732,26.4056,2987,0,2987,0,0
689,1,1000,914,592.396,22.349,2350,2350,0,0,0
690,4,1000,976,396.769,25.1392,3082,499,1035,1035,513
690,3,1000,971,492.638,32.068,2891,0,0,2891,0
690,2,1000,970,444.955,25.5949,2974,0,2974,0,0
690,1,1000,914,574.649,24.189,2349,2349,0,0,0
691,4,1000,975,393.236,24.0413,3061,497,1028,1029,507
691,3,1000,967,406.882,32.2235,2879,0,0,2879,0
691,2,1000,970,374.522,23.7924,2985,0,2985,0,0
691,1,1000,914,601.961,23.7161,2345,2345,0,0,0
692,4,1000,974,406.986,24.1121,3074,497,1039,1028,510
692,3,1000,963,516.193,33.1929,2867,0,0,2867,0
692,2,1000,970,474.645,22.8494,3010,0,3010,0,0
692,1,1000,914,574.284,25.6614,2342,2342,0,0,0
693,4,1000,974,408.146,23.4459,3081,503,1043,1023,512
693,3,1000,961,435.218,32.2718,2867,0,0,2867,0
693,2,1000,970,425.802,21.6927,2996,0,2996,0,0
693,1,1000,910,629.673,25.6392,2323,2323,0,0,0
694,4,1000,971,396.772,23.288,3057,502,1035,1019,501
694,3,1000,960,522.265,31.9287,2854,0,0,2854,0
694,2,1000,970,468.293,21.6213,2990,0,2990,0,0
694,1,1000,913,529.087,27.41,2323,2323,0,0,0
695,4,1000,972,395.491,23.4709,3056,512,1030,1019,495
695,3,1000,963,467.679,31.0963,2834,0,0,2834,0
695,2,1000,975,505.52,20.9685,3017,0,3017,0,0
695,1,1000,916,577.7,28.6718,2325,2325,0,0,0
696,4,1000,974,398.913,22.7306,3073,515,1034,1029,495
696,3,1000,962,512.913,29.5561,2831,0,0,2831,0
696,2,1000,974,466.207,21.8696,3002,0,3002,0,0
696,1,1000,916,452.047,30.7745,2328,2328,0,0,0
697,4,1000,976,358.39,23.0133,3052,512,1035,1014,491
697,3,1000,961,471.005,29.8738,2815,0,0,2815,0
697,2,1000,976,517.373,21.7491,3018,0,3018,0,0
697,1,1000,913,462.678,32.3446,2316,2316,0,0,0
698,4,1000,980,422.692,22.6908,3052,519,1034,1013,486
698,3,1000,964,454.51,28.2894,2824,0,0,2824,0
698,2,1000,976,488.756,22.139,3032,0,3032,0,0
698,1,1000,912,378.423,33.9585,2310,2310,0,0,0
699,4,1000,981,333.928,22.9514,3063,529,1036,1014,484
699,3,1000,965,448.488,29.1513,2818,0,0,2818,0
699,2,1000,974,506.484,22.9325,2997,0,2997,0,0
699,1,1000,912,413.898,34.6562,2279,2279,0,0,0
700,4,1000,979,220.459,23.1823,3037,524,1032,1000,481
700,3,1000,965,148.853,27.7563,2805,0,0,2805,0
700,2,1000,968,263.784,22.6263,2996,0,2996,0,0
700,1,1000,913,78.8558,35.6827,2274,2274,0,0,0
701,4,1000,974,130.893,23.8056,3032,520,1030,995,487
701,3,1000,965,131.803,29.2777,2794,0,0,2794,0
701,2,1000,972,138.636,24.5763,3017,0,3017,0,0
701,1,1000,911,77.4909,35.8836,2264,2264,0,0,0
702,4,1000,973,156.275,23.9985,2992,497,1024,986,485
702,3,1000,965,137.813,27.8818,2808,0,0,2808,0
702,2,1000,973,175.301,23.8974,3003,0,3003,0,0
702,1,1000,904,84.3848,36.7781,2200,2200,0,0,0
703,4,1000,972,107.091,24.54,2950,483,1017,964,486
703,3,1000,964,161.49,29.8217,2756,0,0,2756,0
703,2,1000,973,115.521,26.0004,3031,0,3031,0,0
703,1,1000,898,87.1531,36.6083,2152,2152,0,0,0
704,4,1000,967,123.082,24.904,2910,474,1000,945,491
704,3,1000,961,150.205,28.8171,2708,0,0,2708,0
704,2,1000,970,130.233,26.0651,3049,0,3049,0,0
704,1,1000,892,118.568,38.0158,2116,2116,0,0,0
705,4,1000,965,97.4184,24.9444,2874,455,981,942,496
705,3,1000,957,155.108,30.4302,2674,0,0,2674,0
705,2,1000,971,97.0358,27.1125,3012,0,3012,0,0
705,1,1000,894,87.7646,36.6096,2104,2104,0,0,0
706,4,1000,961,117.732,25.0007,2806,446,955,916,489
706,3,1000,952,158.8,30.0118,2631,0,0,2631,0
706,2,1000,972,105.99,28.6821,3003,0,3003,0,0
706,1,1000,890,140.009,37.277,2073,2073,0,0,0
707,4,1000,959,113.927,25.2194,2822,452,966,911,493
707,3,1000,950,136.359,30.9726,2599,0,0,2599,0
707,2,1000,974,90.5751,28.6821,2965,0,2965,0,0
707,1,1000,890,82.9958,34.9194,2045,2045,0,0,0
708,4,1000,955,125.084,24.3066,2748,418,943,892,495
708,3,1000,948,177.901,30.7202,2548,0,0,2548,0
708,2,1000,967,107.233,30.121,2897,0,2897,0,0
708,1,1000,883,125.405,33.96,1964,1964,0,0,0
709,4,1000,945,134.356,25.4334,2581,363,889,837,492
709,3,1000,932,129.709,30.3326,2365,0,0,2365,0
709,2,1000,963,123.107,30.2617,2829,0,2829,0,0
709,1,1000,847,74.0883,31.2321,1772,1772,0,0,0
710,4,1000,928,117.913,23.6581,2402,292,850,771,489
710,3,1000,910,188.822,30.0154,2174,0,0,2174,0
710,2,1000,958,131.818,30.7752,2746,0,2746,0,0
710,1,1000,742,101.894,28.763,1401,1401,0,0,0
711,4,1000,910,139.223,21.1714,2204,235,788,690,491
711,3,1000,849,117.161,24.5188,1919,0,0,1919,0
711,2,1000,951,181.44,27.7038,2611,0,2611,0,0
711,1,1000,578,70.1077,15.4963,1014,1014,0,0,0
712,4,1000,866,113.682,16.8144,1961,195,701,583,482
712,3,1000,773,177.009,19.2252,1594,0,0,1594,0
712,2,1000,935,148.243,22.4951,2455,0,2455,0,0
712,1,1000,470,88.1659,7.36214,853,853,0,0,0
713,4,1000,831,136.725,14.0425,1799,192,621,503,483
713,3,1000,680,100.083,12.8197,1358,0,0,1358,0
713,2,1000,903,206.566,19.448,2244,0,2244,0,0
713,1,1000,470,65.5999,5.87254,848,848,0,0,0
714,4,1000,792,132.7,10.944,1665,189,575,414,487
714,3,1000,620,147.691,10.0119,1244,0,0,1244,0
714,2,1000,869,143.525,14.9354,2031,0,2031,0,0
714,1,1000,466,83.0773,5.67689,844,844,0,0,0
715,4,1000,777,143.041,9.6741,1604,187,535,398,484
715,3,1000,600,87.656,9.24638,1192,0,0,1192,0
715,2,1000,839,200.289,12.0919,1884,0,1884,0,0
715,1,1000,470,63.9257,6.3346,848,848,0,0,0
716,4,1000,764,152.337,8.45988,1587,195,501,409,482
716,3,1000,609,113.873,9.27402,1209,0,0,1209,0
716,2,1000,789,129.127,9.22457,1728,0,1728,0,0
716,1,1000,473,84.2685,5.9054,846,846,0,0,0
717,4,1000,760,151.971,8.27852,1576,197,495,412,472
717,3,1000,628,79.5233,9.6078,1256,0,0,1256,0
717,2,1000,760,174.111,8.50114,1625,0,1625,0,0
717,1,1000,479,68.2665,6.98738,856,856,0,0,0
718,4,1000,759,135.701,7.99169,1563,195,487,413,468
718,3,1000,629,84.4384,9.21603,1256,0,0,1256,0
718,2,1000,745,114.759,7.55226,1579,0,1579,0,0
718,1,1000,481,78.7664,6.29288,866,866,0,0,0
719,4,1000,765,139.732,8.01194,1584,199,499,424,462
719,3,1000,636,83.1349,10.0598,1253,0,0,1253,0
719,2,1000,741,152.333,7.39731,1565,0,1565,0,0
719,1,1000,492,64.0613,7.01321,878,878,0,0,0
720,4,1000,772,107.181,8.25114,1617,205,511,444,457
720,3,1000,657,69.1721,9.32007,1296,0,0,1296,0
720,2,1000,743,122.44,7.51651,1585,0,1585,0,0
720,1,1000,494,67.0735,6.23056,884,884,0,0,0
