Year, NodeId, Gender, IP_Key:Accessibility, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative
1997.5,4,1,Yes,19,13,8,0,1,0,0,1,2,1,0,1
1997.5,4,1,Yes,20,18,10,0,0,0,0,2,4,1,0,0
1997.5,4,1,Yes,21,12,7,0,2,0,0,3,4,3,0,1
1997.5,4,1,Yes,22,16,6,0,3,0,0,4,7,4,1,0
1997.5,4,1,Yes,23,7,2,0,1,0,0,2,4,1,1,0
1997.5,4,1,Yes,24,15,6,0,2,0,0,3,6,3,1,0
1997.5,4,1,Yes,25,8,6,0,2,0,0,2,4,3,0,0
1997.5,4,1,Yes,26,9,5,0,3,0,0,3,5,4,1,0
1997.5,4,1,Yes,27,11,2,0,0,0,0,1,4,0,0,0
1997.5,4,1,Yes,28,14,8,0,2,0,0,3,4,2,1,1
1997.5,4,1,Yes,29,10,1,0,0,0,0,2,3,0,0,0
1997.5,4,1,Yes,30,8,2,0,1,0,0,3,4,1,0,0
1997.5,4,1,Yes,31,12,6,0,0,0,0,1,5,1,0,0
1997.5,4,1,Yes,32,9,2,0,0,0,0,0,1,1,0,0
1997.5,4,1,Yes,33,11,5,0,0,0,0,0,4,2,0,0
1997.5,4,1,Yes,34,10,7,0,1,0,0,1,3,1,1,0
1997.5,4,1,Yes,35,12,7,0,1,0,0,2,2,1,0,0
1997.5,4,1,Yes,36,6,2,0,1,0,0,3,4,2,1,0
1997.5,4,1,Yes,37,13,8,0,2,0,0,2,3,2,0,1
1997.5,4,1,Yes,38,5,3,0,1,0,0,1,2,1,0,0
1997.5,4,1,Yes,39,5,1,0,1,0,0,2,2,1,0,0
1997.5,4,1,Yes,40,6,0,0,0,0,0,2,2,0,0,0
1997.5,4,1,Yes,41,13,6,0,3,0,0,3,4,3,0,0
1997.5,4,1,Yes,42,6,2,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,43,3,2,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,44,6,2,0,1,0,0,1,2,1,0,0
1997.5,4,1,Yes,45,6,2,0,1,0,0,1,1,1,0,0
1997.5,4,1,Yes,46,4,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,47,4,3,0,2,0,0,2,2,2,1,0
1997.5,4,1,Yes,48,4,2,0,1,0,0,1,1,1,0,0
1997.5,4,1,Yes,49,7,4,0,1,0,0,1,1,1,0,0
1997.5,4,1,Yes,50,6,3,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,51,8,5,0,1,0,0,1,1,1,0,0
1997.5,4,1,Yes,52,6,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,53,7,4,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,54,6,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,55,7,4,0,2,1,0,2,2,2,0,0
1997.5,4,1,Yes,56,6,4,0,2,0,0,2,2,2,0,0
1997.5,4,1,Yes,57,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,58,4,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,59,6,4,0,2,0,0,2,2,2,0,0
1997.5,4,1,Yes,60,3,2,0,0,0,0,0,0,0,1,0
1997.5,4,1,Yes,61,7,4,0,1,1,0,1,1,1,0,0
1997.5,4,1,Yes,62,3,2,0,1,0,0,1,1,1,0,0
1997.5,4,1,Yes,63,1,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,64,5,2,0,1,0,0,1,1,1,0,0
1997.5,4,1,Yes,65,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,66,2,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,67,3,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,68,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,69,3,0,0,0,1,0,0,0,0,0,0
1997.5,4,1,Yes,70,2,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,71,2,2,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,72,2,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,73,2,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,74,2,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,75,3,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,76,3,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,77,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,78,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,79,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,80,2,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,81,1,1,0,1,0,0,1,1,1,0,0
1997.5,4,1,Yes,82,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,83,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,84,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,85,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,86,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,87,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,88,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,89,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,90,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,91,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,92,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,93,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,94,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,95,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,96,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,97,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,98,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,Yes,99,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,0,10,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,1,5,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,2,1,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,3,3,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,4,4,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,5,3,1,0,0,1,1,0,0,0,0,0
1997.5,4,1,No,6,7,3,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,7,5,2,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,8,4,1,0,0,1,1,0,0,0,0,0
1997.5,4,1,No,9,5,3,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,10,6,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,11,6,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,12,4,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,13,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,14,3,2,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,15,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,16,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,17,5,2,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,18,2,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,19,4,2,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,20,5,3,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,21,7,5,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,22,2,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,23,3,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,24,2,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,25,3,2,0,0,1,1,0,0,0,0,0
1997.5,4,1,No,26,1,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,27,6,4,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,28,2,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,29,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,30,1,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,31,2,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,32,2,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,33,2,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,34,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,35,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,36,3,3,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,37,3,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,38,1,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,39,3,2,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,40,3,2,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,41,2,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,42,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,43,1,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,44,1,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,45,2,2,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,46,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,47,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,48,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,49,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,50,1,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,51,2,2,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,52,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,53,1,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,54,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,55,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,56,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,57,3,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,58,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,59,1,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,60,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,61,1,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,62,3,2,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,63,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,64,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,65,2,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,66,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,67,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,68,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,69,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,70,1,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,71,1,1,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,72,1,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,73,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,74,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,75,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,76,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,77,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,78,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,79,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,80,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,81,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,82,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,83,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,84,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,85,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,86,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,87,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,88,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,89,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,90,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,91,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,92,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,93,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,94,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,95,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,96,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,97,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,98,0,0,0,0,0,0,0,0,0,0,0
1997.5,4,1,No,99,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,0,16,0,0,0,1,0,14,14,0,0,11
1998,1,0,Yes,1,15,0,0,0,0,0,2,15,0,0,0
1998,1,0,Yes,2,19,2,0,0,0,0,0,19,2,0,0
1998,1,0,Yes,3,17,8,0,0,2,1,0,2,2,0,0
1998,1,0,Yes,4,17,4,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,5,23,9,0,0,1,1,0,0,0,0,0
1998,1,0,Yes,6,22,6,0,0,0,0,1,1,1,0,0
1998,1,0,Yes,7,14,4,0,0,1,1,1,1,1,1,0
1998,1,0,Yes,8,23,7,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,9,8,3,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,10,20,6,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,11,4,1,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,12,11,3,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,13,7,1,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,14,12,3,0,1,0,0,1,1,1,0,0
1998,1,0,Yes,15,12,3,0,1,0,0,1,1,1,0,0
1998,1,0,Yes,16,13,4,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,17,16,4,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,18,12,3,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,19,10,7,0,1,0,0,1,1,1,0,0
1998,1,0,Yes,20,15,8,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,21,18,11,0,4,0,0,4,4,4,1,0
1998,1,0,Yes,22,18,7,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,23,7,2,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,24,11,4,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,25,5,4,0,1,0,0,1,1,1,0,0
1998,1,0,Yes,26,16,7,0,1,0,0,2,2,2,1,0
1998,1,0,Yes,27,13,4,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,28,7,5,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,29,18,9,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,30,16,8,0,2,0,0,2,2,2,0,0
1998,1,0,Yes,31,8,3,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,32,13,5,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,33,7,4,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,34,11,5,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,35,6,4,1,0,0,0,0,0,0,0,0
1998,1,0,Yes,36,10,2,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,37,8,5,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,38,8,2,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,39,6,1,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,40,9,6,0,0,1,1,0,0,0,1,0
1998,1,0,Yes,41,4,2,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,42,8,3,0,1,0,0,1,1,1,0,0
1998,1,0,Yes,43,7,1,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,44,11,7,0,1,0,0,1,1,1,0,0
1998,1,0,Yes,45,9,5,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,46,8,3,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,47,4,3,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,48,3,2,0,1,0,0,1,1,1,0,0
1998,1,0,Yes,49,4,2,0,1,0,0,1,1,1,0,0
1998,1,0,Yes,50,2,2,0,2,0,0,2,2,2,0,0
1998,1,0,Yes,51,3,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,52,7,3,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,53,4,1,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,54,3,2,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,55,1,1,0,1,0,0,1,1,1,0,0
1998,1,0,Yes,56,5,2,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,57,5,1,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,58,6,3,0,2,0,0,2,2,2,0,0
1998,1,0,Yes,59,2,1,0,0,1,0,0,0,0,0,0
1998,1,0,Yes,60,2,2,0,1,0,0,1,1,1,0,0
1998,1,0,Yes,61,4,2,0,1,0,0,1,1,1,0,0
1998,1,0,Yes,62,2,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,63,4,3,0,1,0,0,1,1,1,0,0
1998,1,0,Yes,64,1,1,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,65,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,66,3,3,0,1,0,0,1,1,1,0,0
1998,1,0,Yes,67,4,1,0,1,0,0,1,1,1,0,0
1998,1,0,Yes,68,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,69,1,1,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,70,4,2,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,71,2,1,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,72,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,73,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,74,3,2,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,75,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,76,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,77,2,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,78,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,79,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,80,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,81,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,82,1,1,0,1,0,0,1,1,1,0,0
1998,1,0,Yes,83,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,84,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,85,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,86,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,87,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,88,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,89,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,90,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,91,1,1,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,92,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,93,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,94,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,95,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,96,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,97,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,98,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,Yes,99,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,0,4,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,1,5,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,2,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,3,7,2,0,0,0,0,0,0,0,0,0
1998,1,0,No,4,7,3,0,0,0,0,0,0,0,0,0
1998,1,0,No,5,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,6,4,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,7,4,2,0,0,0,0,0,0,0,0,0
1998,1,0,No,8,3,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,9,2,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,10,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,11,7,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,12,1,0,0,0,1,1,0,0,0,0,0
1998,1,0,No,13,5,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,14,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,15,5,3,0,0,0,0,0,0,0,0,0
1998,1,0,No,16,3,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,17,1,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,18,2,2,0,0,0,0,0,0,0,0,0
1998,1,0,No,19,3,2,0,0,0,0,0,0,0,0,0
1998,1,0,No,20,6,2,0,0,0,0,0,0,0,0,0
1998,1,0,No,21,2,2,0,0,0,0,0,0,0,0,0
1998,1,0,No,22,8,2,0,0,0,0,0,0,0,0,0
1998,1,0,No,23,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,24,5,4,0,0,0,0,0,0,0,0,0
1998,1,0,No,25,4,2,0,0,0,0,0,0,0,0,0
1998,1,0,No,26,3,2,0,0,0,0,0,0,0,0,0
1998,1,0,No,27,2,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,28,1,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,29,2,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,30,1,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,31,2,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,32,4,2,0,0,0,0,0,0,0,0,0
1998,1,0,No,33,2,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,34,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,35,1,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,36,2,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,37,1,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,38,2,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,39,1,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,40,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,41,3,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,42,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,43,3,2,0,0,0,0,0,0,0,0,0
1998,1,0,No,44,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,45,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,46,4,2,0,0,0,0,0,0,0,0,0
1998,1,0,No,47,3,2,0,0,0,0,0,0,0,0,0
1998,1,0,No,48,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,49,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,50,2,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,51,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,52,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,53,3,2,0,0,0,0,0,0,0,0,0
1998,1,0,No,54,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,55,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,56,2,2,0,0,0,0,0,0,0,0,0
1998,1,0,No,57,2,1,0,0,1,0,0,0,0,0,0
1998,1,0,No,58,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,59,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,60,1,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,61,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,62,1,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,63,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,64,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,65,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,66,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,67,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,68,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,69,1,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,70,1,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,71,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,72,1,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,73,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,74,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,75,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,76,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,77,1,1,0,0,0,0,0,0,0,0,0
1998,1,0,No,78,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,79,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,80,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,81,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,82,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,83,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,84,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,85,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,86,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,87,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,88,0,0,0,0,1,0,0,0,0,0,0
1998,1,0,No,89,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,90,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,91,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,92,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,93,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,94,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,95,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,96,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,97,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,98,0,0,0,0,0,0,0,0,0,0,0
1998,1,0,No,99,0,0,0,0,0,0,0,0,0,0,0
1998,1,1,Yes,0,16,0,1,0,1,0,11,11,0,1,11
1998,1,1,Yes,1,10,0,0,0,0,0,0,10,0,0,0
1998,1,1,Yes,2,13,0,0,0,0,0,0,13,0,0,0
1998,1,1,Yes,3,16,6,0,0,0,0,0,4,1,0,0
1998,1,1,Yes,4,13,2,0,0,1,1,0,0,0,0,0
1998,1,1,Yes,5,21,10,0,0,0,0,0,0,0,0,0
1998,1,1,Yes,6,20,3,0,0,0,0,0,0,0,0,0
1998,1,1,Yes,7,18,4,0,0,0,0,0,1,1,0,0
1998,1,1,Yes,8,11,4,0,0,0,0,0,0,0,0,0
1998,1,1,Yes,9,17,4,0,0,0,0,0,0,0,0,0
1998,1,1,Yes,10,20,8,0,0,0,0,1,1,1,1,0
1998,1,1,Yes,11,14,6,0,0,0,0,0,1,1,0,0
1998,1,1,Yes,12,12,5,0,0,0,0,0,0,0,0,0
1998,1,1,Yes,13,12,4,0,0,0,0,0,0,0,0,0
1998,1,1,Yes,14,15,3,0,0,0,0,0,0,0,0,0
1998,1,1,Yes,15,14,4,0,1,0,0,1,1,1,0,0
1998,1,1,Yes,16,7,4,0,1,0,0,1,1,1,0,0
